Institution,Country,Latitude,Longitude,CurrentRank,LastRank,Size,Focus,Research,Age,Status,Academicscorerscore,Academicrankrank,Employerscore,Employerrank,FacultyStudentscore,FacultyStudentrank,CitationsPerFacultyscore,CitationsPerFacultyrank,InternationalFacultyscore,InternationalFacultyrank,InternationalStudentscore,InternationalStudentrank,OverallScore,anno,pca_1,pca_2,color
TECHNISCHE UNIVERSITÄT DARMSTADT,Germany,49.874661,8.660525,253,272,L,FO,VH,5,A,20.5,399,79.1,78,7.5,601,73.6,82,50.4,327.0,59.5,245.0,37.9,2019,2.1672854118933422,0.0924821665617561,blue
TECHNISCHE UNIVERSITÄT DORTMUND,Germany,51.492594,7.415056,750,650,XL,CO,VH,4,A,0.0,0,31.4,302,0.0,0,0.0,0,19.7,539.0,16.3,570.0,17.1,2019,-1.6900835708196111,0.0448465206989036,blue
TECHNISCHE UNIVERSITÄT DRESDEN,Germany,51.028554,13.7285075,191,195,XL,FC,VH,5,A,33.4,243,72.5,94,82.4,132,20.7,538,35.5,413.0,36.4,376.0,44.9,2019,2.270948041080624,-1.0921406291578744,blue
TECHNISCHE UNIVERSITÄT GRAZ,Austria,47.07337425,15.44966475,363,550,M,FO,VH,5,A,11.4,501,15.3,501,73.3,181,16.9,596,65.9,260.0,52.1,279.0,30.1,2019,0.5407670107688425,0.068064975485606,blue
TECHNISCHE UNIVERSITÄT MÜNCHEN,Germany,48.14852,11.5676645,61,64,XL,CO,VH,5,A,78.1,68,98.3,21,88.8,90,23.9,493,59.5,294.0,63.9,222.0,70.0,2019,4.494224441563838,-0.7949444227288901,red
TECHNISCHE UNIVERSITÄT WIEN,Austria,48.198896,16.369325,199,182,L,FO,VH,5,A,30.3,267,61.9,120,6.7,601,79.6,63,74.1,232.0,91.4,94.0,44.0,2019,2.850956377370743,0.8585223319568627,blue
TECNOLÓGICO DE COSTA RICA -TEC,Costa Rica,9.855722,-83.910982,1000,1000,M,FO,MD,3,A,0.0,0,20.5,456,35.4,427,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.7372039791991045,0.1249217764503062,blue
TECNOLÓGICO DE MONTERREY (ITESM),Mexico,19.283703,-99.136333,178,199,L,FC,HI,4,B,33.2,246,82.3,67,88.4,94,3.9,601,99.6,60.0,22.2,494.0,46.2,2019,2.4815046131228304,0.2290429572784232,blue
TEL AVIV UNIVERSITY,Israel,32.113110125,34.8033525,230,205,L,FC,VH,4,A,34.3,233,33.5,283,9.3,601,95.9,21,35.3,414.0,6.7,601.0,40.3,2019,1.5896069118397218,-0.4004047408304186,blue
TEMPLE UNIVERSITY,United States,39.9808005,-75.155202,700,700,XL,FC,HI,5,A,0.0,0,0.0,0,28.2,524,20.6,540,0.0,0.0,15.1,591.0,18.6,2019,-1.6310693171828403,-1.0157234406587312,blue
TEXAS A&M UNIVERSITY,United States,30.614044,-96.342133,203,195,XL,FC,VH,5,A,59.1,115,48.0,179,14.1,601,51.8,216,20.3,531.0,14.5,601.0,43.5,2019,1.8738285819783849,-1.3912586334814632,blue
TEXAS TECH UNIVERSITY,United States,33.583064,-101.8777325,750,750,XL,CO,VH,4,A,0.0,0,0.0,0,0.0,0,18.6,577,62.3,276.0,15.7,577.0,17.1,2019,-1.711613195613037,0.7609120846981935,blue
THAMMASAT UNIVERSITY,Thailand,14.076421,100.5987,650,650,XL,FC,MD,4,A,20.8,391,24.4,397,31.2,489,0.0,0,20.9,519.0,0.0,0.0,20.2,2019,-1.190065302631142,-0.5161466889958182,blue
THAPAR UNIVERSITY,India,30.352803,76.371323,1000,1000,M,FO,VH,4,A,0.0,0,0.0,0,0.0,0,18.9,567,0.0,0.0,0.0,0.0,14.2,2019,-2.905642869346489,-0.2842374592558995,blue
THE CATHOLIC UNIVERSITY OF KOREA,South Korea,37.278407,127.027788,456,550,M,FC,VH,5,B,4.9,501,2.5,501,96.9,51,17.4,587,3.9,601.0,4.1,601.0,25.5,2019,-0.5166101837207242,-1.6696830957171456,blue
THE CHINESE UNIVERSITY OF HONG KONG (CUHK),Hong Kong,22.418587,114.2081345,49,46,L,FC,VH,4,A,86.1,52,62.7,117,75.9,171,49.5,239,100.0,52.0,91.2,100.0,75.6,2019,4.854194668098956,0.9372355216288468,red
THE HONG KONG POLYTECHNIC UNIVERSITY,Hong Kong,22.3046025,114.179821,106,95,L,CO,VH,2,A,58.0,120,39.3,234,65.2,224,49.2,241,99.6,64.0,78.6,155.0,59.1,2019,3.269362333915542,2.355373516325064,red
THE HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY (HKUST),Hong Kong,22.3374505,114.263211,37,30,M,CO,VH,3,A,83.6,57,73.0,91,61.8,241,89.0,38,100.0,15.0,87.9,114.0,80.5,2019,5.249696372480762,1.6097488765390366,red
THE ROBERT GORDON UNIVERSITY,United Kingdom,57.148018,-2.101656,1000,1000,M,CO,HI,3,A,0.0,0,0.0,0,0.0,0,0.0,0,53.1,320.0,67.6,204.0,14.2,2019,-2.3766923119699475,2.2144870032515778,blue
THE UNIVERSITY OF ADELAIDE,Australia,-34.9202175,138.604911,114,109,L,FC,VH,5,A,56.8,125,46.7,185,31.1,492,65.2,126,97.0,112.0,99.0,40.0,56.6,2019,3.718257282572314,0.9416291451437802,red
THE UNIVERSITY OF AUCKLAND,New Zealand,-36.852596,174.769411,85,82,L,FC,VH,5,A,82.7,60,59.4,129,21.3,601,52.3,210,87.0,182.0,91.3,95.0,62.8,2019,4.100365020637812,0.5015850101179372,red
THE UNIVERSITY OF GEORGIA,United States,33.919435,-83.346881,431,430,XL,FC,VH,5,A,24.7,333,18.1,493,22.4,601,32.9,390,66.2,258.0,11.9,601.0,26.7,2019,0.2643336525870314,-0.3662626054367491,blue
THE UNIVERSITY OF MANCHESTER,United Kingdom,53.4644325,-2.2355155,29,34,XL,FC,VH,5,A,94.6,33,98.5,20,76.0,168,51.2,221,93.2,144.0,98.8,46.0,82.9,2019,5.759681980827176,0.1918467350066224,red
THE UNIVERSITY OF MELBOURNE,Australia,-37.83761,145.041567,39,41,XL,FC,VH,5,A,99.0,15,98.8,19,26.5,548,76.4,76,97.6,103.0,99.9,24.0,80.1,2019,5.703929700882065,0.5572529975303173,red
THE UNIVERSITY OF NEW SOUTH WALES (UNSW),Australia,-33.917295,151.231356,45,45,XL,FC,VH,4,A,90.4,37,96.7,26,23.8,592,81.6,58,100.0,37.0,97.4,60.0,77.0,2019,5.385706378842596,1.2805184701631471,red
THE UNIVERSITY OF NOTTINGHAM,United Kingdom,52.950001,-1.15,82,84,L,FC,VH,5,A,61.3,108,79.5,77,60.4,254,47.5,258,93.5,139.0,83.8,131.0,63.1,2019,4.265298973761146,0.3703309723133762,red
THE UNIVERSITY OF QUEENSLAND (UQ),Australia,-27.497473,153.013225,48,47,XL,FC,VH,5,A,87.3,48,79.9,76,29.9,501,83.4,55,100.0,35.0,97.6,57.0,75.7,2019,5.298016578876265,0.6559308301391429,red
THE UNIVERSITY OF SHEFFIELD,United Kingdom,53.38172,-1.479158,75,82,L,FC,VH,5,A,61.0,109,64.1,113,64.5,227,58.8,171,88.9,173.0,94.2,85.0,64.8,2019,4.316823215429335,0.4606519223401504,red
THE UNIVERSITY OF SYDNEY,Australia,-33.889192,151.189728,42,50,XL,FC,VH,5,A,97.2,25,97.0,24,24.9,570,72.7,88,100.0,42.0,99.8,29.0,78.3,2019,5.569271898470314,0.6213777371119921,red
THE UNIVERSITY OF TOKYO,Japan,35.7110415,139.765039,23,28,L,FC,VH,5,A,100.0,7,99.5,13,94.2,70,72.2,90,12.3,601.0,25.5,465.0,85.3,2019,5.176109519059601,-2.3241714415148924,red
THE UNIVERSITY OF WARWICK,United Kingdom,52.380857,-1.561638,54,57,L,FC,VH,4,A,73.8,74,96.1,29,62.4,236,56.1,189,98.4,91.0,99.3,37.0,72.9,2019,5.0383243273982,1.1771728791506657,red
THE UNIVERSITY OF WESTERN AUSTRALIA (UWA),Australia,-31.980069,115.817898,91,93,L,FC,VH,5,A,60.0,112,58.6,131,24.0,584,88.4,40,100.0,29.0,94.7,81.0,62.2,2019,4.258032211206118,0.9124968407179996,red
TIANJIN UNIVERSITY,China,39.101647,117.1661475,443,480,XL,CO,VH,5,A,17.2,476,6.2,501,26.2,552,62.0,143,10.3,601.0,5.5,601.0,26.0,2019,-0.1580106961560429,-1.2317574886186256,blue
TILBURG UNIVERSITY,Netherlands,51.563024,5.041827,319,357,M,FO,VH,4,A,15.1,501,18.4,489,9.3,601,79.6,64,93.5,140.0,52.9,272.0,33.1,2019,1.25743766346289,1.4291334972610916,blue
TOHOKU UNIVERSITY,Japan,38.271773,140.861356,77,76,L,FC,VH,5,A,68.7,85,61.8,121,98.4,46,45.7,274,14.5,601.0,18.2,545.0,64.3,2019,3.4241270024096897,-2.1109532813238374,red
TOKAI UNIVERSITY,Japan,35.36362,139.27457,1000,1000,L,FC,HI,4,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-3.108564534373996,-0.3009237337161131,blue
TOKYO INSTITUTE OF TECHNOLOGY,Japan,35.60578,139.6843815,58,56,M,CO,VH,5,A,74.6,73,80.0,75,90.4,86,59.8,161,31.0,445.0,27.1,454.0,71.0,2019,4.18645548737244,-1.7566803937403055,red
TOKYO MEDICAL AND DENTAL UNIVERSITY,Japan,35.7012575,139.764795,352,367,S,FO,VH,4,A,12.5,501,6.0,501,100.0,9,21.6,520,3.5,601.0,14.4,601.0,30.9,2019,0.1015193296362772,-1.041553617909187,blue
TOKYO METROPOLITAN UNIVERSITY,Japan,35.616588,139.3775135,700,700,M,CO,VH,4,A,0.0,0,0.0,0,31.4,487,22.5,513,0.0,0.0,0.0,0.0,18.6,2019,-1.8304639985329847,-0.6328917372267476,blue
TOKYO UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,Japan,35.699669,139.517411,580,600,M,FO,VH,4,A,0.0,0,0.0,0,23.8,591,50.6,230,0.0,0.0,0.0,0.0,21.0,2019,-1.267741531405195,-0.6356638468769312,blue
TOKYO UNIVERSITY OF SCIENCE,Japan,33.9568695,131.1876885,800,750,L,FO,VH,4,B,0.0,0,0.0,0,0.0,0,24.8,482,0.0,0.0,0.0,0.0,15.3,2019,-2.277969540774074,-0.4082871102356234,blue
TOMSK POLYTECHNIC UNIVERSITY,Russia,56.587647,84.903247,373,386,M,FO,VH,5,A,9.2,501,20.1,461,89.1,89,3.3,601,20.5,527.0,81.7,139.0,29.4,2019,0.6207882024054341,-0.2882216589001762,blue
TOMSK STATE UNIVERSITY,Russia,56.484269,84.956267,277,323,M,CO,VH,5,A,19.2,424,21.1,447,99.0,43,3.4,601,25.6,483.0,82.9,134.0,35.8,2019,1.2123705953567998,-0.3749268010178212,blue
TONGJI UNIVERSITY,China,31.2844465,121.5025075,291,316,XL,FC,VH,5,A,29.6,277,14.3,501,25.9,558,52.2,212,91.8,153.0,27.1,453.0,34.9,2019,1.2802277562549125,0.1324649498674837,blue
TRINITY COLLEGE DUBLIN (TCD),Ireland,53.3443105,-6.257851,104,88,L,FC,VH,5,A,58.8,117,55.6,141,39.9,387,63.1,132,98.7,83.0,91.2,96.0,59.3,2019,3.940927249426287,0.7525571972645474,red
TSINGHUA UNIVERSITY,China,40.000979,116.326377,17,25,XL,FC,VH,5,A,97.0,27,99.4,14,91.5,80,77.4,70,60.6,288.0,29.2,440.0,87.2,2019,5.57099016621033,-1.5070096442514578,red
TUFTS UNIVERSITY,United States,42.407282,-71.1196445,237,243,M,FC,VH,5,B,19.8,412,14.2,501,79.7,150,48.4,250,37.6,398.0,41.4,337.0,39.0,2019,1.4634534837464772,-0.7526216888266911,blue
TULANE UNIVERSITY,United States,29.938629,-90.1224125,412,460,M,FC,VH,5,B,10.6,501,5.6,501,83.6,124,18.6,576,20.7,523.0,23.1,486.0,27.5,2019,-0.0230800134599165,-1.1248019823644844,blue
UCL (UNIVERSITY COLLEGE LONDON),United Kingdom,51.524776,-0.133583,10,7,XL,FC,VH,5,A,99.3,14,99.2,16,99.2,41,66.2,121,98.7,82.0,100.0,16.0,92.9,2019,6.46815181946598,0.0962127207780467,red
UCSI UNIVERSITY,Malaysia,3.078924,101.733206,481,1000,M,CO,MD,3,C,6.5,501,31.0,312,58.6,265,3.0,601,50.3,328.0,75.4,168.0,24.4,2019,-0.5785148411875967,1.7562027216856488,blue
UMEÅ UNIVERSITY,Sweden,63.8200115,20.3044615,338,338,L,FC,VH,4,A,18.6,438,7.4,501,81.1,144,24.4,487,31.9,439.0,15.1,592.0,31.7,2019,0.3641205128943962,-0.5485088374068503,blue
UMM AL-QURA UNIVERSITY (UQU),Saudi Arabia,21.440106,39.808547,550,600,XL,FC,MD,4,A,0.0,0,0.0,0,61.8,242,0.0,0,99.6,59.0,18.3,541.0,22.1,2019,-0.6780229037466028,0.9019374631219952,blue
UNITED ARAB EMIRATES UNIVERSITY,United Arab Emirates,25.2867925,55.4767045,350,390,M,FC,HI,3,A,17.2,477,22.7,419,57.6,270,11.0,601,100.0,13.0,62.9,228.0,31.1,2019,0.8156243159555762,2.0112423143748086,blue
UNIVERSIDAD ADOLFO IBÁÑEZ,Chile,-33.4860925,-70.5179225,750,700,M,FO,HI,4,B,0.0,0,64.6,111,0.0,0,0.0,0,47.0,339.0,0.0,0.0,17.1,2019,-1.2840770154489465,0.1836854848029826,blue
UNIVERSIDAD ANAHUAC,Mexico,19.4018465,-99.2630605,590,650,L,CO,LO,4,B,0.0,0,38.1,240,59.1,262,0.0,0,0.0,0.0,0.0,0.0,20.8,2019,-1.172287243153367,-0.889971651144068,blue
UNIVERSIDAD AUSTRAL,Argentina,-39.808024,-73.251515,367,331,S,CO,MD,3,B,17.3,474,41.4,222,88.0,97,1.8,601,5.7,601.0,9.8,601.0,29.9,2019,0.15767393971312,-0.4628473031281504,blue
UNIVERSIDAD AUSTRAL DE CHILE,Chile,-39.808024,-73.251515,1000,1000,L,FC,MD,4,B,0.0,0,0.0,0,0.0,0,0.0,0,19.1,549.0,0.0,0.0,14.2,2019,-2.980571154555201,-0.0114767798053671,blue
UNIVERSIDAD AUTÓNOMA DE MADRID,Spain,40.5450115,-3.6963625,159,187,L,FC,VH,4,A,63.2,102,69.0,102,47.8,320,23.7,499,11.6,601.0,25.7,462.0,48.5,2019,2.1871921357712503,-0.993856062467735,blue
UNIVERSIDAD AUTÓNOMA DE NUEVO LEÓN (UANL),Mexico,25.725233,-100.313452,1000,1000,XL,FC,MD,4,A,16.6,496,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.875282990539977,-0.3992361894581376,blue
UNIVERSIDAD AUTÓNOMA DEL ESTADO DE MÉXICO,Mexico,19.28342,-99.6788555,1000,1000,XL,FC,MD,5,A,18.7,436,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.7162207004500214,-1.0497859319415517,blue
UNIVERSIDAD AUTÓNOMA METROPOLITANA (UAM),Mexico,19.503249,-99.185728,800,800,XL,FC,HI,3,A,22.4,367,18.0,496,0.0,0,0.0,0,0.0,0.0,0.0,0.0,15.3,2019,-2.1993103012932926,0.0739576755132785,blue
UNIVERSIDAD CARLOS III DE MADRID,Spain,40.332134,-3.766274,253,281,L,FO,VH,3,A,34.4,232,59.4,128,68.0,210,9.2,601,38.7,387.0,14.9,593.0,37.9,2019,1.178227437136654,0.0385021745369147,blue
UNIVERSIDAD CATÓLICA ANDRÉS BELLO - UCAB,Venezuela,10.351016,-67.038788,1000,700,L,FO,LO,4,B,17.8,462,51.1,166,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-1.8771537459523,-0.5547776481886886,blue
UNIVERSIDAD CENTRAL DE VENEZUELA (UCV),Venezuela,10.077578,-69.307358,800,700,XL,FC,MD,5,A,18.8,435,31.1,308,0.0,0,0.0,0,0.0,0.0,0.0,0.0,15.3,2019,-1.7116578960328408,-1.2265609981564356,blue
UNIVERSIDAD COMPLUTENSE DE MADRID (UCM),Spain,40.4473005,-3.7277785,206,233,XL,FC,VH,5,A,65.6,94,73.0,92,24.8,571,14.9,601,3.4,601.0,29.5,433.0,43.2,2019,1.8932955988100448,-1.5486678782858627,blue
UNIVERSIDAD DE ALCALÁ,Spain,40.483029,-3.3631925,481,600,L,FC,HI,3,A,13.4,501,19.7,468,47.1,327,11.3,601,25.9,481.0,80.9,143.0,24.4,2019,-0.2562764520018789,1.3827039130534913,blue
UNIVERSIDAD DE ANTIOQUIA,Colombia,6.267039,-75.5692625,750,650,XL,FC,HI,5,A,27.8,300,31.1,307,0.0,0,0.0,0,0.0,0.0,0.0,0.0,17.1,2019,-1.427437059709251,-1.314785825954591,blue
UNIVERSIDAD DE BELGRANO,Argentina,-34.563898,-58.443815,384,337,M,CO,LO,4,B,8.9,501,27.9,351,91.1,82,1.1,601,7.2,601.0,71.3,183.0,28.8,2019,0.4384981002734962,-0.0464276970663831,blue
UNIVERSIDAD DE BUENOS AIRES,Argentina,-34.599722,-58.373056,73,75,XL,FC,VH,5,A,86.1,53,91.6,45,79.1,153,2.5,601,53.4,319.0,68.5,199.0,66.2,2019,4.113520786510072,-0.7985891155814646,red
UNIVERSIDAD DE CASTILLA-LA MANCHA,Spain,38.991395,-3.9206335,1000,1000,L,FC,HI,3,A,0.0,0,0.0,0,25.6,562,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-3.0565860889601644,0.1982484529213936,blue
UNIVERSIDAD DE CHILE,Chile,-33.44401575,-70.650647,208,201,XL,FC,HI,5,A,68.8,84,84.1,60,14.4,601,13.6,601,11.4,601.0,8.3,601.0,42.6,2019,1.904287734796656,-1.7457882071315765,blue
UNIVERSIDAD DE CONCEPCIÓN,Chile,-36.8285605,-73.03620175,700,700,L,FC,HI,4,B,23.3,355,29.5,330,0.0,0,0.0,0,0.0,0.0,0.0,0.0,18.6,2019,-1.6076585264827816,-0.6493098533615295,blue
UNIVERSIDAD DE COSTA RICA,Costa Rica,9.936903,-84.0514885,510,420,XL,CO,MD,4,A,27.4,307,36.4,255,41.5,374,0.0,0,,0.0,0.0,0.0,23.4,2019,-0.2559024671678935,-0.4910171098385765,blue
UNIVERSIDAD DE GRANADA,Spain,37.178527,-3.602952,495,550,XL,FC,VH,5,A,34.9,229,14.0,501,12.8,601,21.4,524,5.1,601.0,23.7,476.0,23.7,2019,-0.4382634259492241,-1.0532942913118364,blue
UNIVERSIDAD DE GUADALAJARA (UDG),Mexico,20.693495,-103.419359,800,1000,XL,FC,MD,5,A,17.9,460,0.0,0,28.8,513,0.0,0,0.0,0.0,0.0,0.0,15.3,2019,-2.2575552743616507,-1.2487516194123744,blue
UNIVERSIDAD DE LA HABANA,Cuba,23.136843,-82.381507,520,650,M,CO,HI,5,A,0.0,0,25.8,378,66.6,216,0.0,0,0.0,0.0,0.0,0.0,23.0,2019,-1.0088968341809454,-1.581270589914731,blue
UNIVERSIDAD DE LA REPÚBLICA (UDELAR),Uruguay,-34.902125,-56.176867,1000,750,XL,FC,HI,5,A,0.0,0,0.0,0,24.4,580,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.5073538633310983,-1.1533269125765235,blue
UNIVERSIDAD DE LA SABANA,Colombia,4.8612105,-74.0328545,1000,800,L,FC,MD,3,B,0.0,0,35.8,264,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.5628093422816387,0.2365297638586315,blue
UNIVERSIDAD DE LAS AMÉRICAS PUEBLA (UDLAP),Mexico,19.0540185,-98.2818995,800,1000,M,FC,MD,4,B,0.0,0,19.5,472,31.4,486,0.0,0,47.9,336.0,0.0,0.0,15.3,2019,-2.0615307514155456,0.1879958470434952,blue
UNIVERSIDAD DE LOS ANDES COLOMBIA,Colombia,4.6019,-74.065594,272,256,L,FC,HI,4,B,51.6,144,78.5,80,22.2,601,7.1,601,30.6,446.0,3.0,601.0,36.1,2019,1.2612195009248084,-0.7813199382786942,blue
UNIVERSIDAD DE LOS ANDES MÉRIDA,Venezuela,4.6019,-74.065594,1000,1000,XL,FC,MD,5,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.9790137648895474,-0.9390363583044514,blue
UNIVERSIDAD DE MONTERREY,Mexico,25.662661,-100.419862,1000,1000,M,FC,LO,3,A,0.0,0,0.0,0,0.0,0,0.0,0,15.8,585.0,0.0,0.0,14.2,2019,-3.1322359634847814,0.5766266852067692,blue
UNIVERSIDAD DE MONTEVIDEO,Uruguay,-34.904452,-56.162904,540,550,S,FC,LO,2,B,0.0,0,0.0,0,71.7,188,0.0,0,14.7,599.0,0.0,0.0,22.5,2019,-1.4925657443716152,0.5272090909698478,blue
UNIVERSIDAD DE MURCIA,Spain,38.017654,-1.170041,1000,1000,L,FC,HI,5,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.9790137648895474,-0.9390363583044514,blue
UNIVERSIDAD DE NAVARRA,Spain,42.8012434622943,-1.65596200520361,242,270,M,FC,VH,4,B,33.0,249,81.7,70,45.0,340,21.5,522,20.9,521.0,60.1,241.0,38.8,2019,1.7928221577478147,-0.0399956135301478,blue
UNIVERSIDAD DE OVIEDO,Spain,41.6260573811434,-0.88144981175924,1000,1000,L,CO,VH,5,A,0.0,0,0.0,0,0.0,0,16.9,598,,0.0,0.0,0.0,14.2,2019,-2.546483494642321,-0.3563141056328224,blue
UNIVERSIDAD DE PALERMO,Argentina,-34.5973913125,-58.4102730625,420,440,M,FO,MD,3,B,9.5,501,9.8,501,76.8,162,1.1,601,37.5,399.0,95.9,74.0,27.1,2019,0.1803964427733645,1.5818844379869486,blue
UNIVERSIDAD DE PUERTO RICO,Puerto Rico,18.474713,-67.127328,1000,1000,XL,FC,HI,5,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.9790137648895474,-0.9390363583044514,blue
UNIVERSIDAD DE SALAMANCA,Spain,40.9615855,-5.667535,600,650,L,FC,HI,5,A,25.9,321,0.0,0,23.4,600,0.0,0,0.0,0.0,29.3,439.0,20.4,2019,-1.1976334346582618,-0.9815031678272368,blue
UNIVERSIDAD DE SAN ANDRÉS,Argentina,-34.446443,-58.529837,600,650,S,SP,LO,3,B,0.0,0,32.0,294,62.8,234,0.0,0,0.0,0.0,0.0,0.0,20.4,2019,-1.37039066963552,-0.2620619830378096,blue
UNIVERSIDAD DE SAN FRANCISCO DE QUITO,Ecuador,-0.190999236,-78.434664928,750,750,M,FC,MD,3,B,0.0,0,31.6,300,0.0,0,0.0,0,64.0,270.0,0.0,0.0,17.1,2019,-1.7616976365646295,1.1282117802031977,blue
UNIVERSIDAD DE SANTIAGO DE CHILE (USACH),Chile,-33.45,-70.65,520,460,L,FC,MD,5,A,33.1,248,52.2,158,0.0,0,0.0,0,0.0,0.0,0.0,0.0,23.0,2019,-0.4672222052713937,-1.503991376225567,blue
UNIVERSIDAD DE SEVILLA,Spain,37.382320875,-5.989441,650,650,XL,FC,HI,5,A,33.4,242,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,20.2,2019,-1.5421703162629674,-1.3523032649979776,blue
UNIVERSIDAD DE TALCA,Chile,-35.404725,-71.6338885,1000,1000,M,CO,HI,3,A,0.0,0,0.0,0,0.0,0,0.0,0,25.1,489.0,0.0,0.0,14.2,2019,-3.069914579593955,0.7175615894669753,blue
UNIVERSIDAD DE VALPARAÍSO,Chile,-33.491871,-70.650629,1000,1000,L,FC,MD,3,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-3.238115303858444,0.3371888908722254,blue
UNIVERSIDAD DE ZARAGOZA,Spain,41.641252,-0.8992105,412,470,L,FC,VH,5,A,22.2,372,15.9,501,69.1,205,12.7,601,4.3,601.0,6.7,601.0,27.5,2019,-0.1451775876209425,-1.635606549318514,blue
UNIVERSIDAD DEL NORTE,Colombia,11.018737,-74.8507535,1000,1000,L,FC,MD,4,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-3.108564534373996,-0.3009237337161131,blue
UNIVERSIDAD DEL PAIS VASCO,Spain,43.307689,-2.010665,650,700,XL,CO,HI,3,A,18.5,441,0.0,0,47.6,323,0.0,0,,0.0,0.0,0.0,20.2,2019,-1.4817784129645644,0.3379982314585534,blue
UNIVERSIDAD DEL ROSARIO,Colombia,4.60051075,-74.07354825,1000,1000,M,CO,HI,5,B,0.0,0,25.8,377,0.0,0,0.0,0,19.1,550.0,0.0,0.0,14.2,2019,-2.536524102372385,-0.674934493845183,blue
UNIVERSIDAD DEL VALLE,Colombia,3.37167184664,-76.534002864,1000,1000,L,FC,MD,4,A,19.0,427,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.8415555384193967,-0.413450038481081,blue
UNIVERSIDAD DIEGO PORTALES,Chile,-33.450262,-70.66011,1000,800,L,FC,MD,3,B,0.0,0,30.1,324,0.0,0,0.0,0,18.2,561.0,0.0,0.0,14.2,2019,-2.510328801004919,0.5179373525734987,blue
UNIVERSIDAD EAFIT,Colombia,6.199741,-75.5786705,1000,1000,L,CO,MD,4,B,0.0,0,62.5,118,0.0,0,0.0,0,,0.0,0.0,0.0,14.2,2019,-2.0956215871402755,0.2054799998121254,blue
UNIVERSIDAD EXTERNADO DE COLOMBIA,Colombia,4.5956715,-74.0688445,407,410,L,CO,LO,5,B,9.3,501,37.5,246,95.6,59,1.1,601,14.7,598.0,1.6,601.0,27.7,2019,0.1136418105318892,-1.6793994344152698,blue
UNIVERSIDAD IBEROAMERICANA (UIA),Mexico,19.3709645,-99.263613,750,650,L,FC,LO,4,B,18.1,453,44.1,207,0.0,0,0.0,0,0.0,0.0,0.0,0.0,17.1,2019,-1.5348358289919466,-0.6319963430717483,blue
UNIVERSIDAD INDUSTRIAL DE SANTANDER,Colombia,7.1340755,-73.117767,1000,1000,L,FC,MD,4,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-3.108564534373996,-0.3009237337161131,blue
UNIVERSIDAD LATINOAMERICANA DE CIENCIA Y TECNOLOGÍA COSTA RICA (ULACIT),Costa Rica,9.941187,-84.077618,1000,1000,S,CO,LO,3,B,0.0,0,0.0,0,26.0,556,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-3.0537496949773786,0.1960775085784117,blue
UNIVERSIDAD METROPOLITANA,Venezuela,10.4993995,-66.7844375,1000,1000,M,CO,LO,3,B,0.0,0,19.1,479,0.0,0,0.0,0,15.4,590.0,0.0,0.0,14.2,2019,-2.9020916856905083,0.5518017437579432,blue
UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO (UNAM),Mexico,19.325348,-99.1861535,113,122,XL,FC,VH,5,A,89.3,41,87.1,53,50.8,302,4.0,601,20.4,530.0,3.9,601.0,56.8,2019,2.915314194565048,-2.1180881294634943,red
UNIVERSIDAD NACIONAL COSTA RICA,Costa Rica,9.379735,-83.691559,800,1000,L,CO,MD,3,A,0.0,0,24.3,398,32.9,464,0.0,0,0.0,0.0,0.0,0.0,15.3,2019,-2.4429227403067006,0.0873615364723426,blue
UNIVERSIDAD NACIONAL DE COLOMBIA,Colombia,4.636475,-74.08115475,275,254,XL,FC,HI,5,A,58.9,116,82.1,68,12.8,601,4.5,601,10.8,601.0,1.6,601.0,35.9,2019,1.2941180209681822,-1.7388874327214985,blue
UNIVERSIDAD NACIONAL DE CUYO,Argentina,-34.612729,-68.327759,1000,1000,XL,FC,MD,4,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,16.4,569.0,14.2,2019,-2.985907092153238,-0.0407058866808313,blue
